item,location,week,year,units
20080884,3200,39,2023,27.752
20080884,3200,40,2023,30.919
20080884,3200,41,2023,33.807
20080884,3200,42,2023,32.288
20080884,3200,43,2023,33.134
20080884,3200,44,2023,38.713
20080884,3200,45,2023,47.461
20080884,3200,46,2023,47.475
20080884,3200,47,2023,44.512
20080884,3200,48,2023,35.305
20080884,3200,49,2023,32.754
20080884,3200,50,2023,32.992
20080884,3200,51,2023,24.37
20080884,3200,52,2023,19.817
20080884,3200,1,2024,22.826
20080884,3200,2,2024,19.358
20080884,3200,3,2024,21.205
20080884,3200,4,2024,20.203
20080884,3200,5,2024,20.968
20080884,3200,6,2024,20.395
20080884,3200,7,2024,28.083
20080884,3200,8,2024,39.095
20080884,3200,9,2024,33.648
20080884,3200,10,2024,32.395
20080884,3200,11,2024,30.402
20080884,3200,12,2024,31.808
20080884,3200,13,2024,28.562
20080884,3200,14,2024,27.129
20080884,3200,15,2024,25.452
20080884,3200,16,2024,29.891
20080884,3200,17,2024,27.435
20080884,3200,18,2023,0.0
20080884,3200,19,2023,0.0
20080884,3200,20,2023,0.0
20080884,3200,21,2023,0.0
20080884,3200,22,2023,0.0
20080884,3200,23,2023,0.0
20080884,3200,24,2023,0.0
20080884,3200,25,2023,0.0
20080884,3200,26,2023,0.0
20080884,3200,27,2023,0.0
20080884,3200,28,2023,4.999
20080884,3200,29,2023,12.977
20080884,3200,30,2023,20.12
20080884,3200,31,2023,27.622
20080884,3200,32,2023,32.478
20080884,3200,33,2023,27.393
20080884,3200,34,2023,27.509
20080884,3200,35,2023,34.253
20080884,3200,36,2023,37.467
20080884,3200,37,2023,27.937
20080884,3200,38,2023,27.183
